#Feature ID	taxonomy	Confidence
3be6460cd98d3657b31dae845d992ac2	d__Bacteria; p__Caldatribacteriota; c__JS1; o__JS1; f__JS1; g__JS1; s__uncultured_bacterium	0.8612736007677636
109a29cbd4ced39091f91fb472673a9c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9885838169632782
018524b1f615693d37ba237401d5d202	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium	0.9958371916342744
cf47e0f4b668f417d206c66c7a056282	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Alcanivoracaceae1; g__Alcanivorax	0.9999994351595286
0a9c46bf408c79d7f76f70f34f684ecb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter	0.9999790769900256
6a2b9c3e493fed47fc3c8a69cb32e46b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9996366371626589
6978cdc319ef436ffbacb9ee83fe8db2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.995967703375539
dc368bfacc4af150b7d2bfaed97174d6	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__ANME-3; s__uncultured_Methanosarcinales	0.7662481033117299
3659c91a0774ee109bd8e81e42b121b1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia	0.9948142624345531
371aa5fa5a724824aabf5b2a22e3a3ec	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Prochlorococcus_MIT9313	0.9955638975009896
b4a78ba96f41e35d4ed63c601eaceebd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Colwelliaceae; g__Colwellia	0.9998869065415109
d2917377ac6b3bf740029e6a81e3232c	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae	0.9999939671998691
150054be60997a819a11af5e5b42fa1c	d__Bacteria; p__Caldatribacteriota; c__JS1; o__JS1; f__JS1; g__JS1; s__uncultured_bacterium	0.799445893492533
aee86993c05bde84282e5eb4127594a0	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae	0.937411755525655
40bb5118fcd44785268d4a50bb71b5ad	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia	0.8849814505796716
956741684619538190f7a428aff8b1ad	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia	0.9948024849983046
09685185d1a8d7a031541b00bc93e7d1	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__ANME-2a-2b; g__ANME-2a-2b	0.9988930102952708
a965d70506baa6f849c0b2be51f3e85b	d__Bacteria; p__Desulfobacterota; c__Dissulfuribacteria; o__Dissulfuribacterales; f__Dissulfuribacteraceae	0.999817712917638
94b501dd841e98d10b9be59edaae0443	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9894711265617975
afb37496ccc7e48941b5ad0f27483cd8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__Halomonas	0.9847643689342142
f6d8367751f85a702bb1e496e71ee4af	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_organism	0.8188682220310232
be1ae3bb21277d7641672ffc08129b12	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Proteiniclasticum	0.9701437585698528
6b35dc9ed8001e6e5f2bbc1dcce4b5a4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Alcanivoracaceae1; g__Alcanivorax	0.9999996574467288
59de1ead208698e70d82b557b55afe09	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II	0.9999999999565521
d0b6b8a0dccba8b08a9a25fae8f0391a	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus	0.9982337695061986
8502291ce2ef5debbafb9ca577549b85	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Saccharospirillaceae; g__Oceanobacter; s__uncultured_gamma	0.7102695360830218
aa6a65ca3784ef6dd441d4b314211ae3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9975118603115831
0c4f3b9897993b64ba92f5b380674367	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_organism	0.8519109363517716
87f075379704abb6e27937990d91cad3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides_oleivorans	0.7128179050978861
064d778fdfdb45219223ab5b53f20956	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharopolyspora	0.9960935608230425
a40fbe73c6e1a8bcf94eb99582937674	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__SEEP-SRB1	0.9323822643999778
c4253ed4ddf4bada1312701c192ee151	d__Archaea; p__Halobacterota; c__ANME-1; o__ANME-1b; f__ANME-1b; g__ANME-1b; s__uncultured_archaeon	0.7434779464935674
c94ae0d7daeb7d79f8cfa089e6794bee	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Nitratireductor	0.9130757832834289
b9d671c7ec12a58d216e8bc2a56f0cc0	d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Lokiarchaeia; f__Lokiarchaeia; g__Lokiarchaeia	0.9999999998467151
5bdbb0017f830d159635701f776149b8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Alteromonadaceae; g__Alteromonas	0.9323279067988994
87dcb91079596ef503f1479ce017692c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sneathiellales; f__Sneathiellaceae; g__Sneathiella; s__uncultured_bacterium	0.8081501062424097
1e7c94adc79a4ad3f532e6372b1eea14	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__Halomonas	0.9999583261517556
39317fb91be8e7552311c5a6f1aafeef	d__Bacteria; p__Caldatribacteriota; c__JS1; o__JS1; f__JS1; g__JS1; s__uncultured_bacterium	0.822235346356977
4788d608c221fb20c39d2df22d320c54	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.773437577193644
3417bcbc87902c70d4404a6902a6a159	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9982265107536216
4629616f201609ad8272a5ae6f9d1659	d__Bacteria; p__Caldatribacteriota; c__JS1; o__JS1; f__JS1; g__JS1; s__uncultured_bacterium	0.7185628084245269
30e7c596893d2c35c99d7652f93039e5	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales; f__Syntrophotaleaceae; g__Syntrophotalea	0.95819212513962
9e0720144d936683571353bf609d147a	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia	0.999985942324964
34c3a0f294f1be022e7ecd66b53c2c37	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5; s__uncultured_archaeon	0.9589736604835095
fce9ceeb30e2d0ab02646489d8a5c9ad	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Benthic_Group_D_and_DHVEG-1; f__Marine_Benthic_Group_D_and_DHVEG-1; g__Marine_Benthic_Group_D_and_DHVEG-1; s__uncultured_archaeon	0.9792985144014547
e20445be61373d64c9624ad0bc8c4399	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__SEEP-SRB1	0.9806136029800501
88fa1e2cb7663bb1fb24e8a5598d0b30	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__uncultured; s__uncultured_bacterium	0.715841347964396
29a58196d41b0ee04fb2877af57355f1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Cellulomonadaceae; g__Actinotalea	0.7054224961696647
00895784057303e774b120c610f12480	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9991970612290838
cf34eb1144c10e205f3c0d8d02f17126	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9987635096730105
e11a8b9278571fab0a7d676f468a0d2d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9548943428957668
e7178dd3e7e9dee04975803114c73c1f	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Napoli-4B-65; f__Napoli-4B-65; g__Napoli-4B-65; s__uncultured_bacterium	0.936698021660038
d55a7dfb4070d0ae3bdbf12b9eae8d25	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans; s__uncultured_bacterium	0.9888860932971416
685a2c6dfe1dec130a487b69bb89d4fe	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia; s__Dietzia_maris	0.7078540951762579
83e6f1978fddf3e39f16daa646cb5655	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9684713422057015
e352799c97376d79375c8f348cff9801	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	0.9124396716057223
44cefa9a7eb1d7bb45a34d02a753fb00	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales; f__Syntrophotaleaceae; g__Syntrophotalea; s__uncultured_bacterium	0.9540656023299959
6a3755debd99ff0d51210303a5273d21	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum	0.9999980664608552
2899cde5ce74af92e8b5c24e6ec0d45c	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA286-E23; g__SCGC_AAA286-E23; s__Euryarchaeota_archaeon	0.9999994002512644
6c9f60ed8b834cdfacd76e1bdbd8665e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sedimentitalea	0.9982025876159883
8220143a162182b9460b70376bbd06b3	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__hydrothermal_vent	0.9315456174821816
8da931290ff2b7638a8ce7d65ade093c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Colwelliaceae; g__Colwellia	0.9997125234704651
2eb133c6dc1f0288bf29f26b116c330c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus_ornithinivorans	0.9388959893688185
e47861d3cb676125a1896875125d2f88	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter	0.9999443217442524
0e3ae83ee53928d5dac764b5afed5426	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter	0.9999769707132391
fa4129c6e9417b7e09deba7436be3558	d__Bacteria; p__Chloroflexi; c__Anaerolineae	0.9951877610987238
746cff4fadaa608534869ef2bae76c60	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__Halomonas	0.9999226027237019
015348b95f4707a9f14ebe115b423a58	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Salinisphaeraceae; g__Salinisphaera; s__Salinisphaera_sp.	0.7088806205014108
018f84d3fe35b644d02a08d201b243b7	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__ANME-3; s__uncultured_Methanosarcinales	0.7671752861966146
65f74c2f6bd60efcdd62bdbd73f34fb4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.9986335247097357
70fc51ca76c74014f70ded15980c63ad	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Sh765B-AG-111; f__Sh765B-AG-111; g__Sh765B-AG-111; s__uncultured_bacterium	0.8337132083525726
06598afdb81b97eb9d8c20eb88458101	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__Parvibaculaceae; g__Parvibaculum	0.9784650741759636
6f290d1354065017103774547f98b207	d__Bacteria; p__Chloroflexi; c__Anaerolineae	0.9997464505626653
a46803068f1dec2b67e274ade9797792	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia	0.8451887512455052
458b25c852ac9e34a351b5f34ee2b18c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus	0.9977199971173308
4d12675bab899f69f38beac32575d40a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.8952031907216356
16d5e5de2ff0571f390e65c7f1116090	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_organism	0.9920429271806496
efae64b4d98f76d0068c22f1d9f4b6a8	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum	0.9999811240497544
a44533f2b9048676fbcee084eab8cbce	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__uncultured; g__uncultured	0.9966327345744568
708cddd3b6a303dfbf89561202e05d31	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031	0.9844605229722311
f8b75622895e88b234e364fda0655eea	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.984759665361797
96dfb8a10d124e55061384b1e7b4cb61	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9999925744583851
e07b35d71061c38aea82cc2e0ca4a70f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9288052919060297
1573994c750209df68e95a06e8be0517	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5	0.9991951473330862
8a763f07f0fcf510549283e8f9091d1f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Bogoriellaceae; g__Georgenia	0.9733464123445856
3196db54d489bf83f9d8180b9c86750e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_organism	0.8743127963112629
99d62b92fcbfd207b819ad81759564e2	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus	0.8589351627804193
f06435af56d9da2893cb18874fa7ab5e	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum	0.9999799727026192
ffdee27b539185f96319eeb8611199b9	d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__Desulfotalea	0.7888866059738371
f1fd755aaf10db31f3c87334c785816f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__metagenome	0.9547220747313001
87c330d75edae75a29828ecb7311f078	d__Bacteria; p__Actinobacteriota; c__WCHB1-81; o__WCHB1-81; f__WCHB1-81; g__WCHB1-81; s__uncultured_bacterium	0.8040133863822774
20c5553770986d30686df0030438c8a9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__Halomonas	0.9993990234378136
2c534eaa56a6fed5f60c4fe1ab1870f1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Ornithinimicrobium	0.9983797226703778
45f43575a19c9462be7d79297ab15b58	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__ANME-3	0.9983628995290096
efca1600368cad2b257b677ebce7a5b9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.9860462732456455
c12f79cd3226c4f6811ce4f0cd58e86f	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__uncultured_bacterium	0.814002015388058
98e14b7bf4e6ab8d207ca421d4e67802	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__SEEP-SRB1	0.8961012756333516
583d4af0e7bbdfa9a82c68dab132174b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9638579947583924
b3750f99514cfbf28bdef725844af02a	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__SEEP-SRB1	0.9635600176435244
025d100419f8476129f6967c534b08ee	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia	0.8582264790495446
6d34f699bf879cb68bb70726e066d1ef	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_bacterium	0.8661090158878646
52ffc2fb8ffe5e4df535bb688d6ba171	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium	0.9999999658696145
cdf8f6af5f865f2a25d0c81479ff878d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Thermoflexales; f__Thermoflexaceae; g__Thermoflexus; s__uncultured_bacterium	0.9757072648541445
f9b0b4c35f73978a7b66324819faac68	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.9831307712031321
062720e16c26305e005e745f38f87c8d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Pelolinea; s__uncultured_bacterium	0.9266729022491762
6595cb5b89ac287b31aa4554026fdb54	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__SB-5; g__SB-5	0.8249026691447015
8ea605a27a1d1e32be4dede0132cfc73	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.9047407832910828
e2ef04b531736f6125cf97f27d1d5b4a	d__Bacteria; p__Caldatribacteriota; c__JS1; o__JS1; f__JS1; g__JS1	0.9999999994967189
712d295a3c8cf0fb025273c3397d5586	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Erythrobacter	0.9486928626152042
b8bbb1fb0760ef95932c4734ef55d709	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Sh765B-AG-111; f__Sh765B-AG-111; g__Sh765B-AG-111; s__uncultured_Dehalococcoides	0.7942842808211631
d97ccad832df7525743b38208ca8d965	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__uncultured; g__uncultured	0.9999999796086608
16c2059f877a1c1490f1ef430d625c13	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__uncultured_bacterium	0.7768973324928824
eb6627c5f333fb0447a83afe0464dd4f	d__Bacteria; p__Planctomycetota; c__SPG12-343-353-B69; o__SPG12-343-353-B69; f__SPG12-343-353-B69; g__SPG12-343-353-B69; s__uncultured_bacterium	0.7575407767849872
7bbb718c23b43640312b3ac35be7e5e9	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfurimonas	0.9999966238957207
e9311933d5bdbdbcdc974c58ee9bf071	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.9788585577958836
e8429481bc3bb927ca000a3ad8af76b2	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__SEEP-SRB1	0.9646241713789296
44200a6a1e089d875ba2e40fb547b512	d__Bacteria; p__Acetothermia; c__Acetothermiia; o__Acetothermiia; f__Acetothermiia; g__Acetothermiia; s__uncultured_bacterium	0.9952877341422066
e4b8329e677b5e540a99a4fe69949be7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Henriciella	0.9987850325962293
984c272d00c7916f59c931453a75a0a1	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9643221478795843
6d73874a015e4cfe5d69d638918c30b9	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured	0.8479433517979797
3bd77fb777f363e1b00d3048e1eca46d	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales; f__Desulfuromonadaceae; g__Desulfuromonas; s__uncultured_delta	0.7450269897251536
fdc065f7e23bfdbddcdec0338a804352	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Thioglobaceae; g__SUP05_cluster	0.9857123557010151
a38081c60d6fa8ce2b058a0a3467de1b	d__Bacteria; p__CK-2C2-2; c__CK-2C2-2; o__CK-2C2-2; f__CK-2C2-2; g__CK-2C2-2; s__uncultured_delta	0.999939427359525
9406e935df22f3d741b9b53fa1a80c23	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans; s__uncultured_bacterium	0.9875315330356806
4e6aaff558924538a86b4c46948f67bc	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum	0.9999779863112036
e484b2211a4500070a10b010e574a978	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Alteromonadaceae; g__Alteromonas	0.9270464746614021
520a68b685f098d6c9e1f33b6b1a017a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia	0.9999616281450071
2905cc9b4c4c6bd15604e7881e7a681a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9796094957365276
00ab183fd63d57fd48574a606f3cfae8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus_zhangzhouensis	0.9616278800932484
6f97c09b8e4267066a25339c70370e50	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Kocuria	0.9617064434789799
14b47354e52c8d21c60adbf305d283e8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Marine_Methylotrophic_Group_2; s__marine_metagenome	0.9200074058660624
c649747d95bf9ed7a65107b0876a811d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Dethiosulfatibacteraceae; g__Dethiosulfatibacter	0.9999081311301398
d287e3a204a466f02d474ae29c6e85c5	d__Bacteria; p__TA06; c__TA06; o__TA06; f__TA06; g__TA06; s__uncultured_bacterium	0.9714544500977033
185518262349e77895b66824ca8077fb	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__SEEP-SRB1	0.9953327557326159
580a8255214c0ee59dad15cac1da3f87	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium	0.9883006925658591
f7590044965445f7f4268981d99daaab	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides	0.9982542919564094
247f25b6b4b64ab5e13e33a6efead9e1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9992230742767041
61844b05d5729eba450fb364a89d5bb0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Izemoplasmatales; f__Izemoplasmatales; g__Izemoplasmatales; s__uncultured_bacterium	0.9998502802783583
be49fb9ab1901c05255b89991430392a	d__Bacteria; p__Desulfobacterota; c__Dissulfuribacteria; o__Dissulfuribacterales; f__Dissulfuribacteraceae; g__SEEP-SRB2	0.7353878903181273
3bbae422d7fafcb07ea8e3f6897c1d9e	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__ANME-2a-2b; g__ANME-2a-2b	0.9989996332848754
14fc6c5480b475542630ab010fd46492	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9989287241347695
82644fa640bec2e0594e68c6e11ca211	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9916783061560274
c3b6bd27b3edfd33984513a7519e768e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9848429945940684
8277052f002b205bd11a53a926a951f8	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woesebacteria; f__Candidatus_Woesebacteria; g__Candidatus_Woesebacteria; s__uncultured_bacterium	0.969284310636098
74bace20f0de3718d58e387339deac46	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9869745875396658
6edfb6a6103db4137f42ef3648d83031	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9061055033066298
c10108995a28827422841b5fcb8085c7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_BD2-2; g__Bacteroidetes_BD2-2	0.8363963820405872
